Date,TQQQ,SQQQ,SPY,UVXY,SPXL,BSV,TECL
2013-11-18,2.1697728633880615,26522.400390625,152.52133178710938,2081000.0,13.6060791015625,69.68264770507812,1.9354724884033203
2013-11-19,2.1483681201934814,26752.90234375,152.1897735595703,2127000.0,13.512131690979004,69.67399597167969,1.9207483530044556
2013-11-20,2.133405923843384,26952.662109375,151.7137451171875,2040000.0,13.38530158996582,69.63939666748047,1.897189736366272
2013-11-21,2.1986589431762695,26138.2421875,152.9378662109375,1910000.0,13.697680473327637,69.65670013427734,1.9470059871673584
2013-11-22,2.233363151550293,25707.986328125,153.7029266357422,1849000.0,13.890274047851562,69.67399597167969,1.9374353885650635
2013-11-25,2.2481184005737305,25538.951171875,153.54995727539062,1863000.0,13.873833656311035,69.6912612915039,1.9322819709777832
2013-11-26,2.2853171825408936,25139.427734375,153.59239196777344,1883000.0,13.873833656311035,69.69995880126953,1.9573129415512085
2013-11-27,2.331035614013672,24586.234375,153.96644592285156,1884000.0,13.963085174560547,69.6912612915039,2.0022213459014893
2013-11-29,2.3692727088928223,24217.443359375,153.86447143554688,1932000.0,13.925505638122559,69.72588348388672,2.0306878089904785
2013-12-02,2.3545186519622803,24386.47265625,153.4649200439453,1961000.0,13.829208374023438,69.63322448730469,1.9992762804031372
2013-12-03,2.347661018371582,24386.47265625,152.80191040039062,2058000.0,13.671844482421875,69.64192962646484,2.0230801105499268
2013-12-04,2.353686571121216,24340.375,152.78482055664062,2019000.0,13.631916999816895,69.59864807128906,2.027252197265625
2013-12-05,2.346414089202881,24432.572265625,152.11325073242188,2042000.0,13.467506408691406,69.56400299072266,2.0068840980529785
2013-12-06,2.394833564758301,23910.115234375,153.81349182128906,1896000.0,13.906717300415039,69.57270812988281,2.0530192852020264
2013-12-09,2.4235119819641113,23648.88671875,154.20448303222656,1875000.0,14.017105102539062,69.581298828125,2.0719149112701416
2013-12-10,2.4191482067108154,23664.251953125,153.6519775390625,1890000.0,13.880878448486328,69.61599731445312,2.0559639930725098
2013-12-11,2.328749179840088,24586.234375,151.92628479003906,2063000.0,13.394698143005371,69.57270812988281,2.0041844844818115
2013-12-12,2.30983829498291,24739.8984375,151.4247283935547,2087000.0,13.267867088317871,69.49478912353516,1.9568222761154175
2013-12-13,2.2988243103027344,24862.83203125,151.40765380859375,2095000.0,13.249076843261719,69.52940368652344,1.944306492805481
2013-12-16,2.3383092880249023,24432.572265625,152.35134887695312,2097000.0,13.505086898803711,69.5380630493164,1.9960860013961792
2013-12-17,2.323554515838623,24555.501953125,151.8667449951172,2078000.0,13.357117652893066,69.61599731445312,1.9899513721466064
2013-12-18,2.4037704467773438,23710.3515625,154.45950317382812,1779000.0,14.05468463897705,69.62458038330078,2.044184446334839
2013-12-19,2.382157325744629,23925.482421875,154.28102111816406,1820000.0,14.031198501586914,69.5380630493164,2.0527732372283936
2013-12-20,2.453852653503418,23203.265625,155.1784210205078,1848000.0,14.261372566223145,69.48611450195312,2.0964553356170654
2013-12-23,2.5332369804382324,22481.0390625,156.00746154785156,1713000.0,14.484498023986816,69.42555236816406,2.1806273460388184
2013-12-24,2.5367701053619385,22419.576171875,156.349365234375,1645000.0,14.590189933776855,69.4081802368164,2.208357572555542
2013-12-26,2.561500072479248,22235.177734375,157.1442108154297,1588000.0,14.806272506713867,69.34737396240234,2.221609354019165
2013-12-27,2.542797088623047,22388.83984375,157.13565063476562,1626000.0,14.799224853515625,69.37342834472656,2.211057186126709
2013-12-30,2.529496192932129,22465.67578125,157.11007690429688,1681000.0,14.782784461975098,69.41681671142578,2.200259208679199
2013-12-31,2.5791637897491455,22050.78125,157.85362243652344,1678000.0,14.984773635864258,69.4081802368164,2.240504741668701
2014-01-02,2.518897771835327,22557.873046875,156.34078979492188,1744000.0,14.57140064239502,69.41681671142578,2.171792984008789
2014-01-03,2.4640352725982666,23049.59765625,156.31517028808594,1724000.0,14.531471252441406,69.39079284667969,2.1450438499450684
2014-01-06,2.4378511905670166,23295.458984375,155.86221313476562,1680000.0,14.421082496643066,69.45158386230469,2.135228395462036
2014-01-07,2.5010266304016113,22650.072265625,156.81944274902344,1605000.0,14.68648910522461,69.4950180053711,2.189216136932373
2014-01-08,2.5197298526763916,22481.0390625,156.8536376953125,1608000.0,14.693534851074219,69.35606384277344,2.1921610832214355
2014-01-09,2.49375319480896,22757.634765625,156.95620727539062,1615000.0,14.719368934631348,69.36473846435547,2.1492161750793457
2014-01-10,2.5186901092529297,22496.40625,157.383544921875,1541000.0,14.827410697937012,69.5123519897461,2.159522771835327
2014-01-13,2.406679153442383,23495.220703125,155.28948974609375,1652000.0,14.261372566223145,69.57312774658203,2.087620735168457
2014-01-14,2.5444586277008057,22189.076171875,156.98184204101562,1517000.0,14.709975242614746,69.52978515625,2.197068929672241
2014-01-15,2.603893995285034,21620.521484375,157.8279571533203,1532000.0,14.95189380645752,69.50372314453125,2.277560234069824
2014-01-16,2.6092965602874756,21574.423828125,157.6228485107422,1544000.0,14.88847827911377,69.5123519897461,2.277315139770508
2014-01-17,2.5629546642303467,21989.31640625,156.95620727539062,1554000.0,14.691184997558594,69.5123519897461,2.2378053665161133
2014-01-21,2.6203107833862305,21466.859375,157.41769409179688,1514000.0,14.832108497619629,69.4950180053711,2.2598912715911865
2014-01-22,2.644624948501587,21282.458984375,157.52024841308594,1470000.0,14.857943534851074,69.4950180053711,2.2611186504364014
2014-01-23,2.6128294467926025,21543.69140625,156.2296905517578,1548000.0,14.493890762329102,69.60789489746094,2.2419774532318115
2014-01-24,2.458009719848633,22819.10546875,152.89637756347656,1820250.0,13.554408073425293,69.66004180908203,2.116823673248291
2014-01-27,2.386521577835083,23437.599609375,152.1442413330078,1864000.0,13.359467506408691,69.59918975830078,2.0586628913879395
2014-01-28,2.385690450668335,23468.328125,153.0502471923828,1711000.0,13.603731155395508,69.62523651123047,2.0238161087036133
2014-01-29,2.31046199798584,24255.857421875,151.5801544189453,1929750.0,13.197404861450195,69.71206665039062,1.970810055732727
2014-01-30,2.4322400093078613,22961.23828125,153.18699645996094,1875000.0,13.629568099975586,69.7033920288086,2.0476205348968506
2014-01-31,2.4152002334594727,23088.01171875,152.28955078125,2188250.0,13.371210098266602,69.77288055419922,2.0593996047973633
2014-02-03,2.255183696746826,24678.435546875,148.8622283935547,2498500.0,12.47400188446045,69.85633850097656,1.9182943105697632
2014-02-04,2.2992401123046875,24063.779296875,149.90496826171875,2389250.0,12.734708786010742,69.82154846191406,1.9499510526657104
2014-02-05,2.278043508529663,24321.1640625,149.71697998046875,2570750.0,12.67599105834961,69.76069641113281,1.947987675666809
2014-02-06,2.3653247356414795,23372.29296875,151.69129943847656,2058250.0,13.173916816711426,69.77810668945312,2.0147368907928467
2014-02-07,2.4908432960510254,22123.76953125,153.5716552734375,1805000.0,13.683588981628418,69.82154846191406,2.0993995666503906
2014-02-10,2.536562919616699,21739.609375,153.85366821289062,1803000.0,13.742304801940918,69.83889770507812,2.118295669555664
2014-02-11,2.6234281063079834,21002.0234375,155.53736877441406,1667500.0,14.195608139038086,69.76940155029297,2.1911795139312744
2014-02-12,2.635896682739258,20882.93359375,155.61428833007812,1598750.0,14.240232467651367,69.68248748779297,2.212038278579712
2014-02-13,2.703644037246704,20406.57421875,156.41769409179688,1575000.0,14.444571495056152,69.73460388183594,2.2714250087738037
2014-02-14,2.711540460586548,20291.330078125,157.28097534179688,1525250.0,14.677091598510742,69.74333190917969,2.277069568634033
2014-02-18,2.753933906555176,20003.208984375,157.46900939941406,1487000.0,14.72876262664795,69.82154846191406,2.283940553665161
2014-02-19,2.693668842315674,20391.208984375,156.42628479003906,1681000.0,14.444571495056152,69.80415344238281,2.2535107135772705
2014-02-20,2.7327373027801514,20106.9296875,157.34934997558594,1568250.0,14.688836097717285,69.7520523071289,2.284677028656006
2014-02-21,2.71860671043396,20222.177734375,157.16986083984375,1602000.0,14.646559715270996,69.80415344238281,2.2576825618743896
2014-02-24,2.7664031982421875,19830.33203125,158.04164123535156,1575500.0,14.850896835327148,69.80415344238281,2.2822232246398926
2014-02-25,2.7564280033111572,19934.05859375,157.98182678222656,1572500.0,14.853246688842773,69.84762573242188,2.260873556137085
2014-02-26,2.7472848892211914,19984.0,157.9903564453125,1613250.0,14.864988327026367,69.87370300292969,2.2630817890167236
2014-02-27,2.8013155460357666,19595.998046875,158.81942749023438,1606750.0,15.1045560836792,69.89109802246094,2.316333770751953
2014-02-28,2.787184953689575,19653.623046875,159.2211151123047,1652500.0,15.21729564666748,69.8824234008789,2.3055360317230225
2014-03-03,2.726087808609009,20080.0390625,158.1014862060547,1838000.0,14.881431579589844,69.94416809082031,2.250075578689575
2014-03-04,2.83581280708313,19327.083984375,160.32366943359375,1598000.0,15.546117782592773,69.8658218383789,2.3462719917297363
2014-03-05,2.8590877056121826,19150.373046875,160.46900939941406,1593750.0,15.532021522521973,69.87457275390625,2.356579303741455
2014-03-06,2.8482816219329834,19211.8359375,160.83651733398438,1574250.0,15.668248176574707,69.80497741699219,2.3573155403137207
2014-03-07,2.8075497150421143,19492.275390625,160.9049072265625,1640250.0,15.672945976257324,69.75276184082031,2.34185528755188
2014-03-10,2.8133692741394043,19442.333984375,160.81942749023438,1626000.0,15.656506538391113,69.71797943115234,2.3273766040802
2014-03-11,2.778456687927246,19688.19921875,160.0245819091797,1672000.0,15.426329612731934,69.75276184082031,2.312652826309204
2014-03-12,2.809628486633301,19461.541015625,160.06727600097656,1669750.0,15.43572998046875,69.80497741699219,2.32639479637146
2014-03-13,2.6903436183929443,20299.009765625,158.27243041992188,1805000.0,14.937798500061035,69.87457275390625,2.2282350063323975
2014-03-14,2.635065793991089,20713.904296875,157.8279571533203,1905000.0,14.775739669799805,69.88323211669922,2.189707040786743
2014-03-17,2.705306053161621,20153.033203125,159.25531005859375,1727500.0,15.182065963745117,69.83104705810547,2.263327121734619
2014-03-18,2.8025622367858887,19415.443359375,160.3920440673828,1593750.0,15.513233184814453,69.87457275390625,2.355597972869873
